当前台风时间,台风编号,台风中文名称,台风英文名称,台风起始时间,台风结束时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,场站距离_km,target_time,方位角,相对方位角,移动速度(m/s),移动方向(°),rmax,b,hollandvg,rmax-ym,b-ym,hollandvg-ym,ym风速,ym风速(<=250km),rmax_i,b_i,hollandvg_i,rmax_ym_i,b_ym_i,hollandvg_ym_i,ym风速_i,ym风速250_i,hollandvg_az,rmax_az,b_az,atten_w
2022-08-01 18:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 18:00:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 18:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 18:15:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 18:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 18:30:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 18:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 18:45:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 19:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 19:00:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 19:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 19:15:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 19:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 19:30:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 19:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 19:45:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 20:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 20:00:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 20:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 20:15:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 20:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 20:30:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 20:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 20:45:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 21:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 21:00:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 21:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 21:15:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 21:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 21:30:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 21:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 21:45:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 22:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 22:00:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 22:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 22:15:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 22:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 22:30:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 22:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 22:45:00,209.17581596102045,-150.82418403897952,0.0,0.0,56.1966114164015,1.0615787,3.821254868634764,67.02059766630471,1.2759588046673904,4.016930095412345,3.805117261311608,,34.36076074833765,1.0,2.7816593062258033,34.36076074833765,1.3333333333333333,1.9160470822120388,1.8934120310723204,,1.7875803226224019,29.860559810319547,1.2634830996751887,0.2758439682313714
2022-08-01 23:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.3,35.4,热带低压(TD),7,16,1000,北东北,7.0,321.9799764051714,2022-08-01 23:00:00,209.17581596102045,169.99911115370378,1.3282398175449028,39.17670480731664,56.1966114164015,1.0615787,3.846700968325539,67.02059766630471,1.2759588046673904,4.043379625814897,3.828875924752861,,34.36076074833765,1.0,2.7924681046920323,34.36076074833765,1.3333333333333333,1.9239099766697887,1.9010897482834923,,1.7712831600762087,29.060233877465603,1.2510607758317693,0.2758439682313714
2022-08-01 23:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.31666666666666,35.416666666666664,热带低压(TD),7,16,1000,北东北,7.0,324.3347450655555,2022-08-01 23:15:00,209.25875767339656,170.08978382469024,2.656369964852899,39.16897384870629,56.233610233482,1.0614324583333334,3.828518974408224,67.04294158930706,1.2759141168213857,4.01796120275648,3.805953842611624,,34.36104241500431,1.0,2.768639294529331,34.36104241500431,1.3333333333333333,1.9020797342521973,1.8797695865208968,,1.7453459007596592,28.83422457218421,1.2475490853691256,0.2949439974991096
2022-08-01 23:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.33333333333331,35.43333333333333,热带低压(TD),7,16,1000,北东北,7.0,326.6899530318074,2022-08-01 23:30:00,209.34052898669336,170.17736467163206,2.6561506415174225,39.163164315061294,56.27063340990429,1.0612862166666668,3.7852639074180736,67.06529296152526,1.275869414076949,3.966630143898424,3.759719716416381,,34.36132408167098,1.0,2.7344973776379504,34.36132408167098,1.3333333333333333,1.8729244887418233,1.851287635398771,,1.7192999667980722,28.833028517561374,1.2475268523650633,0.2923108189518484
2022-08-01 23:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.35,35.45,热带低压(TD),7,16,1000,北东北,7.0,329.0455863794604,2022-08-01 23:45:00,209.42115490725405,170.2638034582585,2.655931255792596,39.15735144899554,56.307680961706176,1.061139975,3.742665765127418,67.0876517854427,1.2758246964291144,3.916123435482463,3.7141763369948846,,34.361605748337645,1.0,2.700914286548592,34.361605748337645,1.3333333333333333,1.8443516512930689,1.8233649027064376,,1.6937695497071523,28.83186429814943,1.24750511384615,0.28970024719562093
2022-08-02 00:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.36666666666666,35.46666666666667,热带低压(TD),7,16,1000,北东北,7.0,331.4016315755928,2022-08-02 00:00:00,209.5006597437932,170.34912449411706,2.655711807736318,39.15153524967616,56.3447529049358,1.0609937333333332,3.700713489613504,67.1100180635438,1.2757799638729124,3.866427054760214,3.6693131875440983,,34.36188741500431,1.0,2.667879546490294,34.36188741500431,1.3333333333333333,1.8163477114443634,1.7959887544180404,,1.6687425974756156,28.830731019496106,1.2474838559173673,0.2871121107437281
2022-08-02 00:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.38333333333333,35.483333333333334,热带低压(TD),7,16,1000,北东北,7.0,333.7580754651795,2022-08-02 00:15:00,209.57906713125223,170.4333514149498,2.655492297409909,39.14571571630239,56.38184925565224,1.0608474916666666,3.659396191417015,67.13239179831363,1.2757352164033726,3.817527176125948,3.625119870296634,,34.36216908167098,1.0,2.635382876721023,34.36216908167098,1.3333333333333333,1.7888994871535786,1.769146849907912,,1.6442073608146757,28.829627818212085,1.2474630651662793,0.28454623865143874
2022-08-02 00:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.4,35.5,热带低压(TD),7,16,1000,北东北,7.0,336.11490525800696,2022-08-02 00:30:00,209.65640005369363,170.51650720562066,2.655272724870985,39.13989284807303,56.41897002992478,1.06070125,3.618703148644736,67.15477299223814,1.2756904540155236,3.769410171269497,3.581586107166411,,34.36245074833764,1.0,2.6034141880526516,34.36245074833764,1.3333333333333333,1.7619941176908114,1.7428271362587264,,1.6201523859641735,28.828553860697866,1.2474427286432512,0.28200246054692035
2022-08-02 00:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.41666666666669,35.516666666666666,热带低压(TD),7,16,1000,北东北,7.0,338.4721085161236,2022-08-02 00:45:00,209.7326808662803,170.59861422211475,2.655053090177086,39.13406664416556,56.45611524383349,1.0605550083333333,3.578623805975223,67.1771616478042,1.2756456767043916,3.722062609146573,3.53870174031318,,34.36273241500431,1.0,2.5719635803289282,34.36273241500431,1.3333333333333333,1.7356190565929612,1.7170178425776201,,1.596566507608003,28.82750834192893,1.2474228338425775,0.2794806066617654
2022-08-02 01:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.43333333333334,35.53333333333333,热带低压(TD),7,16,1000,北东北,7.0,340.8296731417944,2022-08-02 01:00:00,209.8079313163821,170.67969421256635,2.654833393388938,39.12823710381582,56.49328491346899,1.0604087666666666,3.539147773572921,67.19955776749934,1.2756008844650013,3.675471255776607,3.4964567326338685,,34.363014081670975,1.0,2.541021339862551,34.363014081670975,1.3333333333333333,1.7097620646873022,1.6917074743290463,,1.5734388419026093,28.826490484299402,1.2474033686845147,0.27698050785970735
2022-08-02 01:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.45,35.55,热带低压(TD),7,16,1000,北东北,7.0,343.1875873659521,2022-08-02 01:15:00,209.88217256384985,170.75976833763025,2.654613634566734,39.1224042262196,56.530479054932464,1.060262525,3.500264825916725,67.22196135381215,1.2755560772923755,3.629623073876145,3.454841168172972,,34.36329574833764,1.0,2.5105779368363415,34.36329574833764,1.3333333333333333,1.6844112031898426,1.666884807691774,,1.550758779620793,28.825499536517796,1.2473843214981264,0.27450199566270905
2022-08-02 01:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.46666666666668,35.56666666666667,热带低压(TD),7,16,1000,北东北,7.0,345.5458397371023,2022-08-02 01:30:00,209.9554252004896,170.83885718998158,2.65439381376562,39.11656801050799,56.56769768433573,1.0601162833333333,3.461964900549241,67.24437240923179,1.2755112551815364,3.584505222337885,3.413845252460537,,34.36357741500431,1.0,2.4806240226746787,34.36357741500431,1.3333333333333333,1.6595548268849,1.6425388839480217,,1.5285159794141272,28.824534772555214,1.247365681004942,0.27204490227537037
2022-08-02 01:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.48333333333332,35.583333333333336,热带低压(TD),7,16,1000,北东北,7.0,347.90441911067154,2022-08-02 01:45:00,210.0277092687807,170.91698081282152,2.6541739310473105,39.11072845595925,56.60494081780119,1.0599700416666666,3.4242380967544186,67.26679093624847,1.275466418127503,3.5401050555654017,3.373459312770674,,34.363859081670974,1.0,2.4511504273906013,34.363859081670974,1.3333333333333333,1.6351815773911866,1.618659003911604,,1.5067003611962662,28.823595490642717,1.2473474363033794,0.26960906060997547
2022-08-02 02:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.5,35.6,热带低压(TD),7,16,1000,北东北,7.0,350.2633146387898,2022-08-02 02:00:00,210.0990442798669,-172.0158162278217,3.3342011496770443,22.114860507688547,56.64220847146186,1.0598238,3.3064167820387684,67.28921693735306,1.275421566125294,3.413634446910402,3.258720497434637,,34.36414074833765,1.0,2.388518077549376,34.36414074833765,1.3333333333333333,1.5878224571947452,1.5722385750113228,,1.4604516412102395,28.69215471819312,1.2453038016703477,0.34975707135995904
2022-08-02 02:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.50833333333333,35.63333333333333,热带低压(TD),7,16,1000,北东北,7.0,353.8498016228572,2022-08-02 02:15:00,209.9086176015212,-161.57212303929964,4.202486228361419,11.480740640820784,56.71681740395408,1.059531316666667,3.179272164786486,67.33409137179409,1.2753318172564116,3.274786530363322,3.1318054539237967,,34.36470408167098,1.0,2.3144621228093065,34.36470408167098,1.3333333333333333,1.5311174247507395,1.5166229789195103,,1.4112916046173183,28.789260718296795,1.2468035675965878,0.43084749240130465
2022-08-02 02:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.51666666666668,35.66666666666667,热带低压(TD),7,16,1000,北东北,7.0,357.4400646736801,2022-08-02 02:30:00,209.7220254577779,-161.75404680476277,4.202416727158704,11.476072262540695,56.79152461108921,1.0592388333333334,3.130343630156327,67.37899573249912,1.2752420085350016,3.216503969781888,3.0783783056169303,,34.36526741500431,1.0,2.2740926184694743,34.36526741500431,1.3333333333333333,1.498151663600968,1.484273084469619,,1.381719599886413,28.783873451519245,1.2467126354279723,0.4271763504908565
2022-08-02 02:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.525,35.7,热带低压(TD),7,16,1000,北东北,7.0,361.0339888910007,2022-08-02 02:45:00,209.53915731265863,-161.93224263615593,4.202347197479639,11.471399948814565,56.86633022231417,1.05894635,3.0824060105222664,67.42393003942551,1.275152139921149,3.159498114616589,3.026048970501148,,34.36583074833764,1.0,2.2346268574921897,34.36583074833764,1.3333333333333333,1.4660876907247538,1.452795537313872,,1.3529492412967183,28.778660872782467,1.2466244172750893,0.4235326771838516
2022-08-02 03:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.53333333333332,35.733333333333334,热带低压(TD),7,16,1001,北东北,7.0,364.6314637896359,2022-08-02 03:00:00,209.3599066851207,-162.1068170158154,4.202277639418793,11.466723700936145,56.99628555446316,1.0500142666666668,2.7703379850133345,67.50736254470694,1.273985274910586,2.819865363445487,2.712676485626387,,34.366394081670975,1.0,1.9885853786512673,34.366394081670975,1.325,1.3125658129364286,1.3018947348995262,,1.2118098586773893,28.77361629879847,1.2387479417282437,0.4199164136467896
2022-08-02 03:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.54166666666666,35.766666666666666,热带低压(TD),7,16,1001,北东北,7.0,368.23238309484685,2022-08-02 03:15:00,209.18417097255417,-162.27787254760756,4.202208053068079,11.462043520161671,57.07136087613574,1.0497217833333334,2.728109587033188,67.55238245804044,1.273895235083919,2.769832000693924,2.666298535717033,,34.36695741500431,1.0,1.9541362718042343,34.36695741500431,1.325,1.2847839138065815,1.2745594626186652,,1.186875379275861,28.768733354785027,1.2386653642018124,0.4163274938241247
2022-08-02 03:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.55,35.8,热带低压(TD),7,16,1001,北东北,7.0,371.8366445486639,2022-08-02 03:30:00,209.01185128295265,-162.4455081247745,4.202138438520165,11.457359407727154,57.14653508677748,1.0494293,2.686744848727159,67.59743239465615,1.2738051352106874,2.720912025187026,2.6208966730023966,,34.36752074833765,1.0,1.920464456653562,34.36752074833765,1.325,1.2577574871097035,1.2479584879152994,,1.162611407143995,28.76400595801126,1.2385851881600556,0.4127658448777185
2022-08-02 03:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.55833333333332,35.833333333333336,热带低压(TD),7,15,1001,北东北,7.0,375.4441497265023,2022-08-02 03:45:00,208.8428522752933,-162.6098190896182,4.202068795867607,11.45267136491151,57.221808316644605,1.0491368166666666,2.6462248326204225,67.64251237457626,1.2737149752508472,2.6730795232212863,2.5764502707862333,,35.04571615474731,1.0,1.9195239981067154,35.04571615474731,1.325,1.2612390051054732,1.251389278412032,,1.1648037206460877,29.32647507091034,1.2385073239465536,0.4092313876014353
2022-08-02 04:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.56666666666666,35.86666666666667,热带低压(TD),7,15,1001,北东北,7.0,379.0548038634777,2022-08-02 04:00:00,208.67708200769712,-162.77089738528412,4.201999125203296,11.447979392981267,57.29718069616492,1.0488443333333333,2.6065309182715133,67.68762241783638,1.273624755164327,2.6263090344420874,2.532938969765667,,35.04627948808064,1.0,1.8868753714543764,35.04627948808064,1.325,1.235081618337361,1.225636191516401,,1.1413329978679734,29.321944905145195,1.2384316859514966,0.40572403681281
2022-08-02 04:15:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.575,35.9,热带低压(TD),7,15,1002,北东北,7.0,382.6685156898112,2022-08-02 04:15:00,208.5144517929506,-162.9288317002364,4.201929426620889,11.443283493186982,57.42227934977211,1.03991225,2.313633754130344,67.76731506352637,1.2724653698729471,2.31391000110488,2.240880029235347,,35.046842821413975,1.0,1.6581058213343347,35.046842821413975,1.3166666666666667,1.0927246201355345,1.085320495668812,,1.0102425492850706,29.317556382330817,1.2305697760957766,0.4022437017230883
2022-08-02 04:30:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.58333333333331,35.93333333333334,热带低压(TD),7,15,1002,北东北,7.0,386.28519727483,2022-08-02 04:30:00,208.35487606100932,-163.08370760582216,4.201859700212639,11.438583666831562,57.497915789084246,1.039619766666667,2.2791322437164183,67.81250833631915,1.2723749833273617,2.273444035873073,2.2033547335578563,,35.04740615474731,1.0,1.6299872980513364,35.04740615474731,1.3166666666666667,1.0703272978428693,1.063223968314516,,0.9901375899300433,29.313304342211975,1.2304987980774469,0.3987902862866565
2022-08-02 04:45:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.59166666666664,35.96666666666667,热带低压(TD),7,15,1002,北东北,7.0,389.9047638790221,2022-08-02 04:45:00,208.19827222810795,-163.23560768707807,4.2017899460719805,11.433879915186026,57.57365185646786,1.0393272833333334,2.2453384639191576,67.85773174800565,1.2722845365039883,2.233886696325495,2.1661641175790445,,35.04796948808064,1.0,1.6025002620614472,35.04796948808064,1.3166666666666667,1.048527219729369,1.0417107366519018,,0.9705615664527301,29.309183852246974,1.2304297991480804,0.3953636895317452
2022-08-02 05:00:00,202205.0,桑达,Songda,2022-07-28 20:00:00,2022-08-02 05:00:00,123.6,36.0,热带低压(TD),7,15,1002,北东北,7.0,393.52713381370734,2022-08-02 05:00:00,208.0445605721342,-163.38941359095782,4.201755076825205,11.433974163092046,57.64948768315278,1.0390348,2.212254586247557,67.90298531868514,1.2721940293626297,2.195233966369017,2.1297872543018466,,35.04853282141398,1.0,1.5756359101793294,35.04853282141398,1.3166666666666667,1.0273108136511304,1.020767877613256,,0.9515005736873299,29.305040717020507,1.2303604621513362,0.39196685619581295
2022-07-31 11:00:00,202206.0,翠丝,Trases,2022-07-31 11:00:00,2022-08-01 20:00:00,127.7,26.6,热带风暴(TS),8,18,998,北西北,30.0,910.1799435680732,2022-07-31 11:00:00,321.32595350113354,-14.592564353531998,4.511066216527361,335.9185178546655,39.61102545145774,1.1560735000000002,0.4918450051866365,56.13053722537683,1.2997389255492462,0.5538746947007489,0.5494432356665013,,32.89651282845615,1.0,0.5996476747755644,32.89651282845615,1.35,0.26106874726857043,0.26058047060790834,,0.2580954070093533,38.38986925544454,1.440174070608716,0.13296619596379228
2022-07-31 11:15:00,202206.0,翠丝,Trases,2022-07-31 11:00:00,2022-08-01 20:00:00,127.68333333333334,26.633333333333333,热带风暴(TS),8,18,998,北西北,29.83333333333333,906.2515239855128,2022-07-31 11:15:00,321.25425664766743,-14.671110371245277,4.510956618672248,335.9253670189128,39.663200965153415,1.1557810166666669,0.4967320498161101,56.167970059752136,1.2996640598804956,0.5590793731009782,0.5545672950410856,,32.897076161789485,1.0,0.6039567727309461,32.897076161789485,1.35,0.2633818149201268,0.26288514737991664,,0.2604854903329006,38.38854345005898,1.440141516561581,0.1341226294789847
2022-07-31 11:30:00,202206.0,翠丝,Trases,2022-07-31 11:00:00,2022-08-01 20:00:00,127.66666666666669,26.666666666666668,热带风暴(TS),8,18,998,北西北,29.666666666666668,902.32469856002,2022-07-31 11:30:00,321.1819339651771,-14.749672973024415,4.510737386955352,335.9316069382015,39.71544520426578,1.1554885333333336,0.5016830415293327,56.20542785767061,1.2995891442846588,0.5643531848689705,0.5597586945257118,,32.89763949512282,1.0,0.6083166086102025,32.89763949512282,1.35,0.26572594883453604,0.2652207058050886,,0.2629085016197301,38.38718941126714,1.4401085001906417,0.13528212215873214
